German 2. Bundesliga,SpVgg Greuther Fürth,1. FC Heidenheim 1846,0.3363,0.3873,0.2764
Spanish Segunda Division,Extremadura UD,Numancia,0.4332,0.2853,0.2815
German 2. Bundesliga,FC St. Pauli,FC Ingolstadt 04,0.4357,0.2792,0.2851
Spanish Segunda Division,Tenerife,Mallorca,0.3602,0.343,0.2969
German 2. Bundesliga,FC Cologne,SV Sandhausen,0.6383,0.1395,0.2222
Spanish Primera Division,Athletic Bilbao,Eibar,0.3897,0.339,0.2713
Turkish Turkcell Super Lig,Sivasspor,Antalyaspor,0.4517,0.2738,0.2745
Turkish Turkcell Super Lig,Goztepe,Trabzonspor,0.3085,0.4342,0.2573
Turkish Turkcell Super Lig,Konyaspor,Kayserispor,0.6694,0.1144,0.2162
Turkish Turkcell Super Lig,Caykur Rizespor,Yeni Malatyaspor,0.3058,0.4265,0.2677
Danish SAS-Ligaen,AGF Aarhus,FC Midtjylland,0.1519,0.6591,0.189
Turkish Turkcell Super Lig,Istanbul Basaksehir,Bursaspor,0.6577,0.0927,0.2496
Danish SAS-Ligaen,Vejle,FC Nordsjaelland,0.2764,0.4739,0.2496
Danish SAS-Ligaen,Brondby,Randers FC,0.6333,0.1435,0.2232
Danish SAS-Ligaen,AC Horsens,Odense BK,0.3335,0.412,0.2545
Turkish Turkcell Super Lig,Alanyaspor,Kasimpasa,0.2894,0.4746,0.236
Danish SAS-Ligaen,FC Copenhagen,Vendsyssel,0.8748,0.025,0.1002
Turkish Turkcell Super Lig,Ankaragucu,Erzurumspor,0.4871,0.2276,0.2853
Turkish Turkcell Super Lig,Besiktas,Fenerbahce,0.5633,0.2054,0.2313
Danish SAS-Ligaen,AaB,Sonderjyske,0.4558,0.261,0.2832
Danish SAS-Ligaen,Hobro IK,Esbjerg,0.3423,0.37,0.2877
Turkish Turkcell Super Lig,Galatasaray,Akhisar Belediye,0.6265,0.1636,0.2099
Argentina Primera Division,Estudiantes,Talleres de Córdoba,0.4126,0.2774,0.31
Argentina Primera Division,Aldosivi,Gimnasia La Plata,0.4403,0.2775,0.2822
Argentina Primera Division,Godoy Cruz,Velez Sarsfield,0.3935,0.3112,0.2953
Argentina Primera Division,Lanus,Rosario Central,0.4869,0.2331,0.28
Argentina Primera Division,Atlético Tucumán,Argentinos Juniors,0.482,0.2318,0.2862
Argentina Primera Division,Huracán,Union Santa Fe,0.4454,0.2652,0.2894
Argentina Primera Division,Belgrano Cordoba,San Lorenzo,0.3962,0.31,0.2938
Argentina Primera Division,Defensa y Justicia,Boca Juniors,0.3702,0.3485,0.2813
French Ligue 1,AS Monaco,Lyon,0.3473,0.3938,0.2589
Argentina Primera Division,CA Independiente,Racing Club,0.3853,0.3496,0.2651
Argentina Primera Division,Colon Santa Fe,Banfield,0.3972,0.2945,0.3083
Argentina Primera Division,River Plate,San Martin de Tucuman,0.6652,0.121,0.2139
Argentina Primera Division,Tigre,Patronato,0.5003,0.2479,0.2518
Argentina Primera Division,Newell's Old Boys,San Martin San Juan,0.4836,0.2365,0.2799
Italy Serie B,Crotone,Palermo,0.3261,0.3648,0.3091
Italy Serie B,Ascoli,Foggia,0.3646,0.3171,0.3183
Italy Serie B,Lecce,Verona,0.3882,0.3071,0.3047
Italy Serie B,Cosenza,Carpi,0.4479,0.2253,0.3268
Italy Serie B,F.B.C Unione Venezia,Perugia,0.3832,0.3052,0.3116
Italy Serie B,Salernitana,Cremonese,0.4028,0.2495,0.3477
Italy Serie B,Spezia,Livorno,0.5238,0.1801,0.2962
Italy Serie B,Benevento,US Pescara,0.4883,0.2256,0.2861
Italy Serie B,Padova,Brescia,0.2688,0.4477,0.2834
Barclays Premier League,Leicester City,Brighton and Hove Albion,0.5195,0.2088,0.2717
Scottish Premiership,Hearts,Celtic,0.1135,0.6745,0.2121
Barclays Premier League,Cardiff City,Everton,0.3245,0.3907,0.2848
Barclays Premier League,Arsenal,AFC Bournemouth,0.6735,0.1374,0.189
Barclays Premier League,Huddersfield Town,Wolverhampton,0.3418,0.3342,0.324
Barclays Premier League,Crystal Palace,Manchester United,0.3136,0.4153,0.2711
South African ABSA Premier League,Mamelodi Sundowns,Black Aces,0.6174,0.1342,0.2484
Barclays Premier League,Newcastle,Burnley,0.5073,0.2191,0.2736
Scottish Premiership,Rangers,Dundee,0.8577,0.0382,0.1041
Barclays Premier League,Southampton,Fulham,0.5163,0.2269,0.2567
Barclays Premier League,Chelsea,Tottenham Hotspur,0.4702,0.2726,0.2571
Scottish Premiership,St Mirren,Livingston,0.2294,0.4949,0.2756
Scottish Premiership,Aberdeen,Hamilton Academical,0.7508,0.0722,0.1769
Scottish Premiership,Kilmarnock,Motherwell,0.6029,0.1593,0.2378
Scottish Premiership,St Johnstone,Hibernian,0.3963,0.3399,0.2639
Barclays Premier League,Liverpool,Watford,0.7733,0.0649,0.1618
Barclays Premier League,Manchester City,West Ham United,0.8476,0.0418,0.1106
Australian A-League,Sydney FC,Adelaide United,0.6065,0.175,0.2185
Belgian Jupiler League,Club Brugge,St. Truidense,0.5908,0.1929,0.2163
Belgian Jupiler League,SV Zulte Waregem,KAA Gent,0.3646,0.4026,0.2328
Belgian Jupiler League,Antwerp,Eupen,0.6587,0.1262,0.2151
Belgian Jupiler League,KSC Lokeren,Anderlecht,0.262,0.4782,0.2599
Belgian Jupiler League,KV Oostende,Waasland-Beveren,0.4522,0.2733,0.2745
Belgian Jupiler League,KV Kortrijk,Cercle Brugge,0.5835,0.1853,0.2312
Belgian Jupiler League,Standard Liege,Mouscron-Peruwelz,0.7,0.0867,0.2133
Belgian Jupiler League,Sporting de Charleroi,Genk,0.2933,0.4628,0.2438
French Ligue 2,Auxerre,Troyes,0.3001,0.4002,0.2997
Dutch Eredivisie,AZ,Fortuna Sittard,0.6282,0.1611,0.2107
French Ligue 2,GFC Ajaccio,Clermont Foot,0.2181,0.4783,0.3037
French Ligue 2,Le Havre,Metz,0.3065,0.395,0.2985
French Ligue 2,Niort,Beziers AS,0.5333,0.1513,0.3154
French Ligue 2,Lorient,Orléans,0.5902,0.1627,0.2471
French Ligue 2,Sochaux,AS Nancy Lorraine,0.4374,0.2366,0.326
French Ligue 2,Grenoble,Red Star FC 93,0.6852,0.0883,0.2265
South African ABSA Premier League,Maritzburg Utd,AmaZulu,0.4299,0.2139,0.3562
French Ligue 2,Paris FC,Lens,0.4142,0.2357,0.3501
French Ligue 2,Chateauroux,Brest,0.2644,0.4414,0.2942
French Ligue 2,Valenciennes,AC Ajaccio,0.4327,0.2912,0.2761
Australian A-League,Melbourne Victory,Newcastle Jets,0.5678,0.2177,0.2144
South African ABSA Premier League,Mamelodi Sundowns,Bloem Celtic,0.6013,0.1199,0.2788
South African ABSA Premier League,Chippa United,SuperSport United,0.2813,0.3402,0.3785
English League Two,Bury,Macclesfield,0.7905,0.0608,0.1487
Barclays Premier League,Tottenham Hotspur,Arsenal,0.4821,0.275,0.2428
Greek Super League,Levadiakos,Lamia,0.414,0.2729,0.3131
English League Two,Grimsby Town,Cambridge United,0.4366,0.2818,0.2816
English League Two,Oldham Athletic,Stevenage,0.5433,0.2059,0.2508
English League Championship,Preston North End,Bristol City,0.4038,0.2975,0.2987
English League Two,Forest Green Rovers,Lincoln City,0.317,0.4071,0.2759
English League Championship,Swansea City,Bolton,0.5619,0.1732,0.265
Greek Super League,Atromitos,Panionios,0.6422,0.1393,0.2185
Greek Super League,Panathinaikos,PAOK Salonika,0.288,0.4446,0.2675
Swiss Raiffeisen Super League,St Gallen,Neuchatel Xamax,0.5209,0.2637,0.2154
English League One,Burton Albion,Walsall,0.4937,0.246,0.2603
Swiss Raiffeisen Super League,FC Zurich,FC Lugano,0.5688,0.2008,0.2305
English League Two,Swindon Town,Colchester United,0.2946,0.4133,0.2922
Swiss Raiffeisen Super League,Basel,Thun,0.5129,0.2753,0.2119
English League One,Bristol Rovers,Blackpool,0.2784,0.4189,0.3027
Greek Super League,Giannina,FC Xanthi,0.3542,0.3163,0.3295
English League Championship,Rotherham United,Blackburn,0.3872,0.3363,0.2765
English League Championship,Leeds United,West Bromwich Albion,0.4487,0.2749,0.2765
Barclays Premier League,Everton,Liverpool,0.1913,0.5687,0.24
Barclays Premier League,Watford,Leicester City,0.4546,0.2641,0.2813
Barclays Premier League,AFC Bournemouth,Manchester City,0.107,0.7337,0.1594
Barclays Premier League,Brighton and Hove Albion,Huddersfield Town,0.4532,0.2383,0.3086
Barclays Premier League,Burnley,Crystal Palace,0.3205,0.3926,0.2868
Barclays Premier League,Manchester United,Southampton,0.6106,0.1638,0.2257
English League Two,Milton Keynes Dons,Crawley Town,0.6852,0.1141,0.2007
Barclays Premier League,West Ham United,Newcastle,0.5134,0.2231,0.2635
English League Championship,Ipswich Town,Reading,0.4107,0.2969,0.2925
English League Championship,Sheffield Wednesday,Sheffield United,0.2666,0.4703,0.2631
English League Championship,Aston Villa,Derby County,0.4857,0.2512,0.2632
English League One,Fleetwood Town,Gillingham,0.475,0.2685,0.2565
English League Championship,Millwall,Norwich City,0.3633,0.364,0.2726
English League Championship,Wigan,Middlesbrough,0.3062,0.3862,0.3076
English League Championship,Brentford,Queens Park Rangers,0.4879,0.2565,0.2556
Barclays Premier League,Fulham,Chelsea,0.158,0.6285,0.2135
Swiss Raiffeisen Super League,Young Boys,FC Sion,0.7444,0.1037,0.1518
English League One,Peterborough United,Wycombe Wanderers,0.4566,0.2953,0.248
English League Championship,Hull City,Birmingham,0.3558,0.3544,0.2899
English League One,Accrington Stanley,Coventry City,0.414,0.2895,0.2965
English League Two,Mansfield Town,Cheltenham Town,0.6454,0.133,0.2217
English League Two,Exeter City,Tranmere Rovers,0.4513,0.2868,0.2619
English League Two,Yeovil Town,Morecambe,0.437,0.2842,0.2788
Greek Super League,OFI Crete,Larissa,0.4549,0.2777,0.2673
Greek Super League,Aris Salonika,AEK Athens,0.2306,0.5144,0.255
Greek Super League,Apollon Smyrni,Olympiacos,0.1283,0.6565,0.2152
English League Two,Crewe Alexandra,Northampton Town,0.3174,0.4141,0.2685
English League One,Sunderland,Plymouth Argyle,0.781,0.0784,0.1405
Greek Super League,Asteras Tripolis,Panetolikos,0.5873,0.1642,0.2485
English League One,Doncaster Rovers,Charlton Athletic,0.3975,0.3415,0.261
English League One,Luton Town,Rochdale,0.6867,0.1296,0.1837
English League Championship,Stoke City,Nottingham Forest,0.4748,0.2474,0.2778
Swiss Raiffeisen Super League,Grasshoppers Zürich,FC Luzern,0.3531,0.3986,0.2483
English League Two,Newport County,Carlisle United,0.3875,0.3568,0.2557
English League One,Oxford United,Scunthorpe,0.5029,0.2729,0.2243
English League Two,Notts County,Port Vale,0.3414,0.3891,0.2695
Barclays Premier League,Wolverhampton,Cardiff City,0.5303,0.1976,0.2721
English League One,Southend United,Barnsley,0.3106,0.4187,0.2707
English League One,Portsmouth,Bradford City,0.7213,0.0899,0.1888
English League One,Shrewsbury Town,AFC Wimbledon,0.561,0.1735,0.2655
German Bundesliga,Hertha Berlin,Mainz,0.4711,0.2588,0.2701
Italy Serie B,Brescia,Cittadella,0.4107,0.2852,0.3041
Austrian T-Mobile Bundesliga,FC Salzburg,Wolfsberger AC,0.8525,0.0436,0.1039
Italy Serie B,Carpi,Ascoli,0.3602,0.2778,0.362
Austrian T-Mobile Bundesliga,SK Sturm Graz,LASK Linz,0.4168,0.307,0.2763
Italy Serie B,Padova,Crotone,0.2733,0.4347,0.292
South African ABSA Premier League,Kaizer Chiefs,Highlands Park FC,0.5558,0.1617,0.2825
Italy Serie B,Verona,F.B.C Unione Venezia,0.4498,0.2398,0.3104
German Bundesliga,Schalke 04,Fortuna Düsseldorf,0.6173,0.1507,0.232
German Bundesliga,Borussia Monchengladbach,Bayern Munich,0.2015,0.5966,0.2018
German Bundesliga,Eintracht Frankfurt,TSG Hoffenheim,0.4509,0.3144,0.2347
German Bundesliga,FC Augsburg,Borussia Dortmund,0.2614,0.5007,0.2378
German Bundesliga,Bayer Leverkusen,SC Freiburg,0.5754,0.193,0.2316
German Bundesliga,VfB Stuttgart,Hannover 96,0.4643,0.2704,0.2653
Austrian T-Mobile Bundesliga,Cashpoint SC Rheindorf Altach,FC Trenkwalder Admira,0.5167,0.2475,0.2358
Italy Serie B,Palermo,Lecce,0.5672,0.1606,0.2722
Austrian T-Mobile Bundesliga,FK Austria Vienna,Hartberg,0.4945,0.2607,0.2448
Italy Serie B,Livorno,Benevento,0.3008,0.3946,0.3046
Italy Serie B,US Pescara,Spezia,0.38,0.3037,0.3163
German Bundesliga,VfL Wolfsburg,Werder Bremen,0.4415,0.2903,0.2682
Italy Serie B,Perugia,Salernitana,0.4867,0.2187,0.2947
Austrian T-Mobile Bundesliga,FC Wacker Innsbruck,SV Mattersburg,0.4244,0.3171,0.2585
German Bundesliga,1. FC Nürnberg,RB Leipzig,0.2155,0.5364,0.2481
Italy Serie B,Foggia,Cosenza,0.4967,0.2215,0.2817
Austrian T-Mobile Bundesliga,St. Pölten,Rapid Vienna,0.4068,0.2861,0.3071
Dutch Eredivisie,Heracles,FC Utrecht,0.3416,0.4128,0.2455
Dutch Eredivisie,Heerenveen,Willem II,0.5484,0.2318,0.2197
Dutch Eredivisie,Excelsior,PSV,0.059,0.837,0.104
French Ligue 1,Bordeaux,Montpellier,0.4067,0.2902,0.3031
French Ligue 1,Nimes,Stade Rennes,0.4098,0.3139,0.2763
French Ligue 1,Caen,Paris Saint-Germain,0.097,0.7383,0.1647
French Ligue 1,Nice,Strasbourg,0.4662,0.2359,0.298
French Ligue 1,Lyon,Toulouse,0.6475,0.1398,0.2128
French Ligue 1,Reims,Amiens,0.489,0.2081,0.303
French Ligue 1,Angers,AS Monaco,0.4074,0.3069,0.2857
French Ligue 1,Guingamp,Nantes,0.3663,0.35,0.2837
French Ligue 1,Marseille,St Etienne,0.4914,0.2552,0.2534
French Ligue 1,Lille,Dijon FCO,0.5363,0.1999,0.2638
South African ABSA Premier League,Free State Stars,Black Leopards,0.5206,0.1809,0.2985
South African ABSA Premier League,Golden Arrows,Orlando Pirates,0.2803,0.3991,0.3206
Dutch Eredivisie,Vitesse,NAC,0.6664,0.1234,0.2102
Australian A-League,Melbourne City,Perth Glory,0.524,0.2349,0.2411
Dutch Eredivisie,De Graafschap,ADO Den Haag,0.3261,0.3886,0.2854
Portuguese Liga,FC Porto,Benfica,0.5336,0.2192,0.2471
Portuguese Liga,Chaves,Santa Clara,0.464,0.2597,0.2763
Russian Premier Liga,Metallurg Krasnoyarsk,Rostov,0.3063,0.3597,0.3339
Portuguese Liga,Moreirense,Vitoria Setubal,0.3716,0.311,0.3174
Russian Premier Liga,Spartak Moscow,FC Krasnodar,0.2897,0.4566,0.2538
Portuguese Liga,Desportivo Aves,Boavista,0.4605,0.2503,0.2892
Russian Premier Liga,Lokomotiv Moscow,Krylia Sovetov,0.7196,0.085,0.1954
Russian Premier Liga,FC Ufa,Dinamo Moscow,0.368,0.2704,0.3617
Portuguese Liga,Guimaraes,Maritimo,0.5716,0.1575,0.2709
Russian Premier Liga,FC Arsenal Tula,CSKA Moscow,0.2058,0.5494,0.2448
Russian Premier Liga,Ural Sverdlovsk Oblast,Zenit St Petersburg,0.1972,0.5682,0.2346
Russian Premier Liga,Gazovik Orenburg,Anzhi Makhachkala,0.5349,0.1773,0.2877
Portuguese Liga,Rio Ave,Braga,0.2693,0.4666,0.2641
Portuguese Liga,Sporting CP,Portimonense,0.7467,0.0847,0.1686
Portuguese Liga,Belenenses,Feirense,0.5017,0.1938,0.3045
Portuguese Liga,C.D. Nacional,Tondela,0.4697,0.2644,0.2659
Russian Premier Liga,Rubin Kazan,Terek Grozny,0.4972,0.1712,0.3316
Dutch Eredivisie,FC Groningen,VVV Venlo,0.4968,0.2108,0.2924
Dutch Eredivisie,Ajax,PEC Zwolle,0.9432,0.0071,0.0497
Italy Serie A,Torino,Chievo Verona,0.6085,0.1511,0.2404
Italy Serie A,Lazio,AS Roma,0.4352,0.3213,0.2435
Italy Serie A,Udinese,Bologna,0.4599,0.2582,0.2819
Italy Serie A,Empoli,Parma,0.493,0.2521,0.2549
Italy Serie A,Genoa,Frosinone,0.535,0.2138,0.2512
Italy Serie A,AC Milan,Sassuolo,0.5543,0.1956,0.2501
Italy Serie A,Atalanta,Fiorentina,0.5171,0.2363,0.2466
Italy Serie A,Spal,Sampdoria,0.3886,0.3423,0.2691
Italy Serie A,Cagliari,Internazionale,0.2129,0.5474,0.2397
South African ABSA Premier League,Baroka FC,Polokwane City FC,0.273,0.3773,0.3497
South African ABSA Premier League,Bidvest Wits,Black Aces,0.4989,0.2048,0.2963
Dutch Eredivisie,Feyenoord,Emmen,0.8316,0.0424,0.1259
Spanish Segunda Division,Osasuna,Gimnástic Tarragona,0.6913,0.0903,0.2183
Spanish Primera Division,SD Huesca,Sevilla FC,0.3019,0.4516,0.2465
Spanish Primera Division,Real Madrid,Barcelona,0.4261,0.3651,0.2087
German 2. Bundesliga,SC Paderborn,FC St. Pauli,0.4419,0.2873,0.2707
Spanish Primera Division,Valencia,Athletic Bilbao,0.5859,0.1627,0.2514
Spanish Segunda Division,Las Palmas,Extremadura UD,0.523,0.2359,0.2411
Spanish Segunda Division,Cadiz,Albacete,0.5108,0.196,0.2933
Spanish Segunda Division,Rayo Majadahonda,Granada,0.3032,0.3934,0.3034
Spanish Primera Division,Real Betis,Getafe,0.4537,0.2508,0.2955
Spanish Primera Division,Espanyol,Real Valladolid,0.5338,0.2016,0.2647
Spanish Primera Division,Rayo Vallecano,Girona FC,0.4186,0.3222,0.2592
Spanish Primera Division,Real Sociedad,Atletico Madrid,0.3593,0.3573,0.2834
Spanish Segunda Division,Deportivo La Coruña,AD Alcorcon,0.5584,0.1488,0.2929
Spanish Primera Division,Leganes,Levante,0.5388,0.2266,0.2345
Spanish Segunda Division,Real Zaragoza,Almeria,0.3927,0.2996,0.3077
German 2. Bundesliga,MSV Duisburg,1. FC Magdeburg,0.3697,0.3426,0.2877
German 2. Bundesliga,1. FC Heidenheim 1846,Jahn Regensburg,0.3992,0.3463,0.2545
Spanish Segunda Division,Numancia,Sporting Gijón,0.4039,0.2785,0.3176
German 2. Bundesliga,Hamburg SV,SpVgg Greuther Fürth,0.6368,0.1331,0.23
German 2. Bundesliga,Holstein Kiel,1. FC Union Berlin,0.3846,0.3431,0.2723
German 2. Bundesliga,SV Sandhausen,Erzgebirge Aue,0.4409,0.2523,0.3068
Spanish Segunda Division,Reus Deportiu,Tenerife,0.3469,0.3233,0.3298
Spanish Segunda Division,Cordoba,Málaga,0.2359,0.508,0.256
Spanish Segunda Division,Mallorca,Elche,0.6024,0.1396,0.258
German 2. Bundesliga,Dynamo Dresden,VfL Bochum,0.4,0.3076,0.2924
Spanish Primera Division,Eibar,Celta Vigo,0.5344,0.2304,0.2352
Spanish Primera Division,Villarreal,Alavés,0.4969,0.242,0.2611
German 2. Bundesliga,Arminia Bielefeld,SV Darmstadt 98,0.4496,0.2591,0.2913
Spanish Segunda Division,Real Oviedo,Lugo,0.4691,0.2344,0.2965
German 2. Bundesliga,FC Ingolstadt 04,FC Cologne,0.2245,0.5387,0.2368
Danish SAS-Ligaen,Vendsyssel,AGF Aarhus,0.3139,0.4054,0.2807
Turkish Turkcell Super Lig,Kasimpasa,Trabzonspor,0.467,0.317,0.216
Turkish Turkcell Super Lig,Erzurumspor,Galatasaray,0.2144,0.5309,0.2546
Turkish Turkcell Super Lig,Konyaspor,Goztepe,0.5256,0.1949,0.2795
Turkish Turkcell Super Lig,Yeni Malatyaspor,Istanbul Basaksehir,0.3132,0.3736,0.3131
Turkish Turkcell Super Lig,Akhisar Belediye,Alanyaspor,0.4997,0.2437,0.2566
Danish SAS-Ligaen,AaB,Hobro IK,0.5969,0.1564,0.2467
Danish SAS-Ligaen,Odense BK,Brondby,0.339,0.3947,0.2663
Danish SAS-Ligaen,FC Midtjylland,FC Nordsjaelland,0.7612,0.0937,0.145
Turkish Turkcell Super Lig,Bursaspor,Sivasspor,0.4258,0.2909,0.2833
Turkish Turkcell Super Lig,Kayserispor,Besiktas,0.1511,0.6479,0.201
Danish SAS-Ligaen,Esbjerg,AC Horsens,0.4311,0.319,0.2498
Turkish Turkcell Super Lig,Fenerbahce,Caykur Rizespor,0.5906,0.1819,0.2275
Danish SAS-Ligaen,Sonderjyske,Randers FC,0.4558,0.2482,0.2961
Turkish Turkcell Super Lig,Antalyaspor,Ankaragucu,0.5133,0.2168,0.2699
Danish SAS-Ligaen,FC Copenhagen,Vejle,0.8631,0.0304,0.1066
Italy Serie A,Napoli,Juventus,0.348,0.373,0.279
Argentina Primera Division,San Martin de Tucuman,Lanus,0.3816,0.3358,0.2826
Argentina Primera Division,Patronato,Huracán,0.3465,0.3842,0.2693
Argentina Primera Division,Racing Club,Estudiantes,0.5988,0.156,0.2451
Argentina Primera Division,Union Santa Fe,Boca Juniors,0.2931,0.4224,0.2845
Argentina Primera Division,San Martin San Juan,Godoy Cruz,0.3759,0.3442,0.2799
Argentina Primera Division,Banfield,Atlético Tucumán,0.4268,0.285,0.2882
Argentina Primera Division,Velez Sarsfield,Tigre,0.526,0.2106,0.2633
Argentina Primera Division,Rosario Central,Belgrano Cordoba,0.4275,0.2784,0.2941
Argentina Primera Division,River Plate,Newell's Old Boys,0.5893,0.1575,0.2533
Argentina Primera Division,Gimnasia La Plata,CA Independiente,0.2897,0.442,0.2683
Argentina Primera Division,Aldosivi,Defensa y Justicia,0.3051,0.4083,0.2866
Argentina Primera Division,Talleres de Córdoba,Colon Santa Fe,0.4548,0.2454,0.2998
Argentina Primera Division,San Lorenzo,Argentinos Juniors,0.4481,0.2476,0.3043
English League Two,Cheltenham Town,Bury,0.1921,0.595,0.2129
Australian A-League,Brisbane Roar,Western Sydney FC,0.44,0.3201,0.2399
Belgian Jupiler League,Genk,KSC Lokeren,0.8156,0.0485,0.1359
Belgian Jupiler League,Waasland-Beveren,SV Zulte Waregem,0.4337,0.3229,0.2434
Belgian Jupiler League,Mouscron-Peruwelz,St. Truidense,0.2454,0.4816,0.273
Belgian Jupiler League,Cercle Brugge,Standard Liege,0.2357,0.5182,0.2462
Belgian Jupiler League,Anderlecht,KV Kortrijk,0.5101,0.2385,0.2514
Belgian Jupiler League,Eupen,Club Brugge,0.1655,0.6432,0.1913
Belgian Jupiler League,Antwerp,Sporting de Charleroi,0.5174,0.2227,0.2599
Belgian Jupiler League,KAA Gent,KV Oostende,0.5772,0.1874,0.2355
French Ligue 2,Brest,Valenciennes,0.6686,0.1334,0.198
French Ligue 2,Paris FC,Niort,0.4796,0.1587,0.3616
Dutch Eredivisie,FC Utrecht,FC Groningen,0.5344,0.2017,0.2638
French Ligue 2,Troyes,Chateauroux,0.5846,0.1516,0.2638
French Ligue 2,AS Nancy Lorraine,Lorient,0.2233,0.4599,0.3168
French Ligue 2,Orléans,GFC Ajaccio,0.5485,0.1938,0.2577
French Ligue 2,Beziers AS,Le Havre,0.2672,0.4165,0.3163
French Ligue 2,AC Ajaccio,Red Star FC 93,0.5534,0.1656,0.281
French Ligue 2,Clermont Foot,Grenoble,0.4243,0.2441,0.3316
French Ligue 2,Lens,Auxerre,0.521,0.186,0.293
French Ligue 2,Metz,Sochaux,0.6936,0.0931,0.2133
English League Two,Lincoln City,Yeovil Town,0.6295,0.1471,0.2234
English League Two,Tranmere Rovers,Crewe Alexandra,0.4882,0.2569,0.255
English League One,Coventry City,Burton Albion,0.3929,0.3334,0.2738
Australian A-League,Central Coast Mariners,Wellington Phoenix,0.3971,0.3562,0.2467
English League Championship,Blackburn,Preston North End,0.3822,0.3405,0.2773
English League Championship,Sheffield United,Rotherham United,0.6129,0.1501,0.2369
English League Two,Northampton Town,Exeter City,0.4111,0.3172,0.2717
South African ABSA Premier League,Highlands Park FC,Baroka FC,0.4143,0.2644,0.3213
South African ABSA Premier League,Polokwane City FC,Golden Arrows,0.4258,0.2405,0.3337
English League Two,Stevenage,Bury,0.2484,0.5117,0.2398
Barclays Premier League,Manchester City,Watford,0.8339,0.0445,0.1216
English League Two,Crawley Town,Grimsby Town,0.4295,0.3061,0.2644
Swiss Raiffeisen Super League,Neuchatel Xamax,FC Sion,0.2896,0.48,0.2303
Greek Super League,Apollon Smyrni,OFI Crete,0.4067,0.3081,0.2852
English League Championship,Queens Park Rangers,Stoke City,0.3405,0.3816,0.2779
Greek Super League,Panetolikos,Panionios,0.4628,0.2766,0.2606
Barclays Premier League,Southampton,Tottenham Hotspur,0.2232,0.5341,0.2427
Barclays Premier League,Arsenal,Manchester United,0.5057,0.2558,0.2385
Barclays Premier League,Cardiff City,West Ham United,0.3458,0.3787,0.2756
Scottish Premiership,Dundee,Hearts,0.216,0.5136,0.2703
English League One,Plymouth Argyle,Luton Town,0.1776,0.6251,0.1973
English League Championship,Reading,Wigan,0.3633,0.3566,0.2801
English League Championship,Bolton,Millwall,0.3124,0.3938,0.2938
English League Championship,Norwich City,Swansea City,0.4799,0.2551,0.265
English League Two,Macclesfield,Milton Keynes Dons,0.1106,0.6743,0.2151
Swiss Raiffeisen Super League,Thun,FC Zurich,0.4629,0.2978,0.2393
English League One,Walsall,Fleetwood Town,0.3009,0.4184,0.2807
English League Championship,Derby County,Sheffield Wednesday,0.5643,0.1858,0.2499
Greek Super League,Lamia,Giannina,0.4441,0.2341,0.3217
Greek Super League,AEK Athens,Panathinaikos,0.6305,0.1329,0.2366
Scottish Premiership,Hibernian,Rangers,0.2526,0.5276,0.2199
Scottish Premiership,Livingston,St Johnstone,0.3718,0.3143,0.314
Greek Super League,PAOK Salonika,Atromitos,0.6352,0.1413,0.2236
Scottish Premiership,Celtic,Aberdeen,0.7953,0.0452,0.1595
Barclays Premier League,Liverpool,Burnley,0.8802,0.023,0.0967
Scottish Premiership,Motherwell,Hamilton Academical,0.6086,0.1622,0.2292
Scottish Premiership,St Mirren,Kilmarnock,0.1474,0.6445,0.2081
Swiss Raiffeisen Super League,Grasshoppers Zürich,Young Boys,0.1324,0.6995,0.1681
Swiss Raiffeisen Super League,FC Luzern,St Gallen,0.5306,0.2544,0.2151
Barclays Premier League,Leicester City,Fulham,0.5515,0.1948,0.2537
Swiss Raiffeisen Super League,FC Lugano,Basel,0.2763,0.5034,0.2204
English League One,Blackpool,Southend United,0.4862,0.2368,0.277
English League One,Wycombe Wanderers,Sunderland,0.267,0.4953,0.2377
English League One,Barnsley,Accrington Stanley,0.5611,0.1842,0.2547
English League Two,Colchester United,Newport County,0.5409,0.212,0.2471
English League Two,Carlisle United,Swindon Town,0.4414,0.2823,0.2762
Greek Super League,Olympiacos,Aris Salonika,0.7993,0.0561,0.1446
English League Two,Cheltenham Town,Notts County,0.4677,0.2872,0.2451
Greek Super League,FC Xanthi,Asteras Tripolis,0.4209,0.2447,0.3345
English League Two,Morecambe,Forest Green Rovers,0.2799,0.4402,0.2799
Barclays Premier League,Crystal Palace,Brighton and Hove Albion,0.5068,0.2176,0.2756
English League Championship,Nottingham Forest,Hull City,0.4944,0.2324,0.2732
English League One,Charlton Athletic,Portsmouth,0.3745,0.3432,0.2824
Barclays Premier League,Newcastle,Everton,0.351,0.3584,0.2906
English League Championship,Bristol City,Leeds United,0.3302,0.355,0.3148
English League One,Gillingham,Oxford United,0.4401,0.3128,0.2471
English League One,Bradford City,Peterborough United,0.22,0.5479,0.2321
English League Championship,Middlesbrough,Brentford,0.4579,0.2562,0.2859
Barclays Premier League,Chelsea,Wolverhampton,0.6742,0.1125,0.2133
English League Two,Cambridge United,Oldham Athletic,0.2261,0.5147,0.2592
English League Two,Port Vale,Mansfield Town,0.2278,0.4874,0.2849
English League One,AFC Wimbledon,Doncaster Rovers,0.2243,0.513,0.2627
English League Championship,West Bromwich Albion,Ipswich Town,0.6611,0.1204,0.2186
